timestamp,slice_type,slice_id,cpu_util_pct,mem_util_pct,bw_util_pct,active_users,queue_len,congestion_flag,Use Case Type,Packet Loss Budget,Latency Budget (ns),Jitter Budget (ns),Data Rate Budget (Gbps),Required Mobility,Required Connectivity,Slice Available Transfer Rate (Gbps),Slice Latency (ns),Slice Packet Loss,Slice Jitter (ns),Slice Handover
2025-01-01 19:11:00,MBRLLC,MBRLLC_01,81.35,57.09,87.06,54,5,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:12:00,MBRLLC,MBRLLC_01,72.83,56.37,77.53,55,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:13:00,MBRLLC,MBRLLC_01,75.67,55.74,81.84,55,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:14:00,MBRLLC,MBRLLC_01,78.9,55.97,86.3,57,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:15:00,MBRLLC,MBRLLC_01,78.16,56.84,80.77,51,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:16:00,MBRLLC,MBRLLC_01,74.51,53.5,75.24,53,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:17:00,MBRLLC,MBRLLC_01,80.12,59.1,84.63,51,4,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:18:00,MBRLLC,MBRLLC_01,73.72,58.2,76.02,53,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:19:00,MBRLLC,MBRLLC_01,70.95,58.34,77.53,53,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:20:00,MBRLLC,MBRLLC_01,79.7,58.65,83.61,52,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:21:00,MBRLLC,MBRLLC_01,73.54,57.64,78.64,54,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:22:00,MBRLLC,MBRLLC_01,78.05,58.0,80.76,54,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:23:00,MBRLLC,MBRLLC_01,72.14,57.59,78.2,53,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:24:00,MBRLLC,MBRLLC_01,77.23,59.82,81.75,54,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:25:00,MBRLLC,MBRLLC_01,81.53,56.27,85.94,56,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:26:00,MBRLLC,MBRLLC_01,79.38,58.86,76.8,54,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:27:00,MBRLLC,MBRLLC_01,75.52,55.98,81.04,51,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:28:00,MBRLLC,MBRLLC_01,83.04,55.84,85.44,52,7,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:29:00,MBRLLC,MBRLLC_01,87.92,55.36,95.7,51,11,1,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:30:00,MBRLLC,MBRLLC_01,79.74,54.67,87.54,55,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:31:00,MBRLLC,MBRLLC_01,82.15,57.93,90.1,52,5,1,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:32:00,MBRLLC,MBRLLC_01,79.7,55.99,88.27,51,5,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:33:00,MBRLLC,MBRLLC_01,78.65,58.01,87.23,51,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:34:00,MBRLLC,MBRLLC_01,75.78,59.96,85.39,52,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:35:00,MBRLLC,MBRLLC_01,74.82,56.81,81.71,51,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:36:00,MBRLLC,MBRLLC_01,75.62,58.04,89.8,51,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:37:00,MBRLLC,MBRLLC_01,78.61,59.02,83.37,54,4,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:38:00,MBRLLC,MBRLLC_01,82.8,57.9,84.65,52,5,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:39:00,MBRLLC,MBRLLC_01,79.06,57.64,83.63,52,4,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:40:00,MBRLLC,MBRLLC_01,80.93,54.92,87.71,53,4,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:41:00,MBRLLC,MBRLLC_01,81.36,57.61,91.29,53,4,1,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:42:00,MBRLLC,MBRLLC_01,81.9,58.34,81.34,51,5,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:43:00,MBRLLC,MBRLLC_01,81.74,60.13,84.78,54,5,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:44:00,MBRLLC,MBRLLC_01,76.99,56.85,86.54,52,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:45:00,MBRLLC,MBRLLC_01,85.48,59.22,86.7,51,8,1,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:46:00,MBRLLC,MBRLLC_01,81.88,56.45,82.86,53,4,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:47:00,MBRLLC,MBRLLC_01,75.16,58.77,82.39,52,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:48:00,MBRLLC,MBRLLC_01,82.09,56.11,86.43,52,6,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:49:00,MBRLLC,MBRLLC_01,73.93,57.53,76.49,51,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:50:00,MBRLLC,MBRLLC_01,74.17,56.36,84.62,51,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:51:00,MBRLLC,MBRLLC_01,73.54,57.34,78.95,50,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:52:00,MBRLLC,MBRLLC_01,79.54,57.32,82.09,51,5,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:53:00,MBRLLC,MBRLLC_01,78.77,57.45,81.31,50,4,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:54:00,MBRLLC,MBRLLC_01,83.34,56.11,80.02,52,7,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:55:00,MBRLLC,MBRLLC_01,78.91,57.22,83.5,54,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:56:00,MBRLLC,MBRLLC_01,72.01,57.79,80.19,51,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:57:00,MBRLLC,MBRLLC_01,76.64,56.78,84.63,52,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:58:00,MBRLLC,MBRLLC_01,74.62,55.96,78.82,51,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 19:59:00,MBRLLC,MBRLLC_01,74.94,56.13,78.73,53,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:00:00,MBRLLC,MBRLLC_01,77.05,58.73,82.55,54,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:01:00,MBRLLC,MBRLLC_01,77.38,57.25,80.31,50,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:02:00,MBRLLC,MBRLLC_01,82.55,59.32,84.2,48,5,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:03:00,MBRLLC,MBRLLC_01,77.11,56.85,79.54,48,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:04:00,MBRLLC,MBRLLC_01,72.26,56.99,81.2,52,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:05:00,MBRLLC,MBRLLC_01,75.64,58.01,77.13,51,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:06:00,MBRLLC,MBRLLC_01,72.14,58.02,80.48,49,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:07:00,MBRLLC,MBRLLC_01,73.61,59.19,78.08,53,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:08:00,MBRLLC,MBRLLC_01,80.54,53.93,79.69,50,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:09:00,MBRLLC,MBRLLC_01,69.8,57.89,77.47,50,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:10:00,MBRLLC,MBRLLC_01,82.24,55.57,81.74,50,6,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:11:00,MBRLLC,MBRLLC_01,78.03,56.97,80.66,52,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:12:00,MBRLLC,MBRLLC_01,84.61,55.48,83.19,49,10,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:13:00,MBRLLC,MBRLLC_01,76.92,57.46,77.93,52,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:14:00,MBRLLC,MBRLLC_01,81.63,55.54,80.63,51,5,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:15:00,MBRLLC,MBRLLC_01,80.17,54.28,81.28,52,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:16:00,MBRLLC,MBRLLC_01,78.17,55.39,80.03,51,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:17:00,MBRLLC,MBRLLC_01,81.58,58.82,83.29,50,6,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:18:00,MBRLLC,MBRLLC_01,85.72,58.11,80.22,51,8,1,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:19:00,MBRLLC,MBRLLC_01,79.59,59.01,76.87,50,4,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:20:00,MBRLLC,MBRLLC_01,78.85,54.16,80.38,48,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:21:00,MBRLLC,MBRLLC_01,83.21,59.76,85.76,51,8,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:22:00,MBRLLC,MBRLLC_01,76.23,60.66,77.52,49,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:23:00,MBRLLC,MBRLLC_01,80.4,55.51,80.16,51,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:24:00,MBRLLC,MBRLLC_01,75.85,57.64,80.97,51,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:25:00,MBRLLC,MBRLLC_01,81.93,56.13,82.76,50,7,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:26:00,MBRLLC,MBRLLC_01,75.72,58.23,82.6,51,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:27:00,MBRLLC,MBRLLC_01,77.37,59.53,80.3,50,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:28:00,MBRLLC,MBRLLC_01,79.79,55.59,78.67,50,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:29:00,MBRLLC,MBRLLC_01,80.88,55.08,77.7,48,5,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:30:00,MBRLLC,MBRLLC_01,72.48,56.66,80.95,49,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:31:00,MBRLLC,MBRLLC_01,73.21,62.5,77.78,50,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:32:00,MBRLLC,MBRLLC_01,74.74,58.31,75.37,49,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:33:00,MBRLLC,MBRLLC_01,78.43,57.79,78.83,49,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:34:00,MBRLLC,MBRLLC_01,74.52,58.58,77.95,49,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:35:00,MBRLLC,MBRLLC_01,76.85,58.79,79.59,52,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:36:00,MBRLLC,MBRLLC_01,77.82,57.53,81.11,49,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:37:00,MBRLLC,MBRLLC_01,76.98,56.95,80.19,50,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:38:00,MBRLLC,MBRLLC_01,76.02,56.16,78.4,48,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:39:00,MBRLLC,MBRLLC_01,74.72,57.35,75.94,49,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:40:00,MBRLLC,MBRLLC_01,79.62,58.74,77.48,47,4,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:41:00,MBRLLC,MBRLLC_01,72.88,58.65,73.83,47,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:42:00,MBRLLC,MBRLLC_01,77.99,56.19,76.36,47,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:43:00,MBRLLC,MBRLLC_01,74.39,56.84,75.86,46,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:44:00,MBRLLC,MBRLLC_01,74.6,55.22,79.12,48,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:45:00,MBRLLC,MBRLLC_01,75.28,58.62,78.44,46,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:46:00,MBRLLC,MBRLLC_01,71.08,57.79,77.52,46,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:47:00,MBRLLC,MBRLLC_01,72.51,56.6,77.3,52,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:48:00,MBRLLC,MBRLLC_01,71.9,56.37,74.73,50,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:49:00,MBRLLC,MBRLLC_01,79.6,55.55,84.36,51,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:50:00,MBRLLC,MBRLLC_01,78.85,57.13,76.55,48,4,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:51:00,MBRLLC,MBRLLC_01,74.56,59.25,77.81,47,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:52:00,MBRLLC,MBRLLC_01,72.74,55.83,77.64,48,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:53:00,MBRLLC,MBRLLC_01,79.76,54.94,81.67,48,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:54:00,MBRLLC,MBRLLC_01,76.89,57.18,79.55,47,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:55:00,MBRLLC,MBRLLC_01,77.34,58.77,76.12,46,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:56:00,MBRLLC,MBRLLC_01,79.46,58.44,80.63,48,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:57:00,MBRLLC,MBRLLC_01,74.48,58.83,73.8,45,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:58:00,MBRLLC,MBRLLC_01,76.83,56.23,78.78,48,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 20:59:00,MBRLLC,MBRLLC_01,73.1,58.33,69.67,47,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:00:00,MBRLLC,MBRLLC_01,79.13,57.56,80.43,49,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:01:00,MBRLLC,MBRLLC_01,77.95,56.61,78.22,49,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:02:00,MBRLLC,MBRLLC_01,78.0,57.05,78.41,48,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:03:00,MBRLLC,MBRLLC_01,77.28,58.23,81.49,45,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:04:00,MBRLLC,MBRLLC_01,71.8,57.86,75.2,44,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:05:00,MBRLLC,MBRLLC_01,73.96,57.83,75.33,44,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:06:00,MBRLLC,MBRLLC_01,72.0,58.01,73.8,46,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:07:00,MBRLLC,MBRLLC_01,72.87,56.4,77.59,44,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:08:00,MBRLLC,MBRLLC_01,79.68,55.02,78.47,47,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:09:00,MBRLLC,MBRLLC_01,76.56,55.97,80.04,45,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:10:00,MBRLLC,MBRLLC_01,72.88,58.34,78.16,46,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:11:00,MBRLLC,MBRLLC_01,79.72,54.88,79.68,47,3,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:12:00,MBRLLC,MBRLLC_01,76.98,57.03,80.24,47,1,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:13:00,MBRLLC,MBRLLC_01,78.43,57.25,78.94,45,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:14:00,MBRLLC,MBRLLC_01,74.4,58.11,77.87,46,0,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
2025-01-01 21:15:00,MBRLLC,MBRLLC_01,78.2,55.11,80.29,47,2,0,V2X,"1,00E-09",1000000,0,0,yes,no,3010.365967496441,2213955.4366198783,0.0007201429541378,1665116.7892001076,yes
